account;category;currency;amount;ref_currency_amount;type;payment_type;note;date;transfer;payee;labels
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2021-08-06T17:00:00.000Z;false;;
BBVA 0270;Hobbies;MXN;1570;1570;Expense;Cash;Aumento de salario :.;2021-08-05T14:17:58.856Z;false;;
BBVA 0270;Health care, doctor;MXN;1184;1184;Expense;Cash;Pruebas de hígado;2021-08-04T15:27:05.090Z;false;;
Cash Mexico;Alcohol, tobacco;MXN;200;200;Expense;Cash;Uber;2021-08-03T22:05:34.746Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;900;900;Expense;Cash;;2021-08-03T22:05:20.405Z;false;;
BI Quetzales;Financial expenses;GTQ;30;76.99;Expense;Cash;Comisiones por transfrrrncias;2021-08-02T14:20:20.496Z;false;;
BI Dolares;Financial expenses;USD;8.98;179.39;Expense;Cash;Comisiones por transferencias;2021-08-02T14:19:46.715Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;965;19276.99;Income;Cash;;2021-08-02T14:18:16.701Z;true;;
BI Dolares;Transfer, withdraw;USD;965;19276.99;Expense;Cash;;2021-08-02T14:18:16.701Z;true;;
Promerica Platinum Dolares;Rent;USD;1029;20555.47;Expense;Cash;Renta Airbnb Agosto;2021-08-02T14:16:49.705Z;false;;
BI Dolares;Long distance;USD;211;4214.97;Income;Cash;Ayuda de boleto de Michelle;2021-08-02T14:00:00.000Z;false;;
BI Dolares;Transfer, withdraw;USD;830.13;16582.81;Expense;Cash;;2021-08-02T14:00:00.000Z;true;;
BI Dolares;Income;USD;1955;39053.39;Income;Cash;;2021-08-02T13:55:36.264Z;false;;
Promerica Platinum Dolares;Rent;USD;34.7;693.17;Expense;Cash;U-storage bodega;2021-08-01T21:13:25.459Z;false;;
BBVA 0270;Transfer, withdraw;MXN;500;500;Expense;Cash;;2021-07-31T17:06:59.607Z;true;;
Cash Mexico;Transfer, withdraw;MXN;500;500;Income;Cash;;2021-07-31T17:06:59.607Z;true;;
BBVA 0270;Health care, doctor;MXN;1000;1000;Expense;Cash;Consulta médica dermatólogo;2021-07-31T16:56:33.640Z;false;;
Promerica Platinum Dolares;Education, development;USD;13.99;279.47;Expense;Cash;Curso de piano;2021-07-28T18:53:34.190Z;false;;
Promerica Platinum Dolares;Education, development;USD;30;599.28;Expense;Cash;Udemy x2 courses. Piano y arquitectura de software;2021-07-28T17:22:43.314Z;false;;
Promerica Platinum Dolares;Internet;USD;20;399.52;Expense;Cash;Calaps.con;2021-07-27T05:20:26.092Z;false;;
Promerica Platinum Dolares;Education, development;USD;395;7890.58;Expense;Cash;Tech world with Nana DevOps;2021-07-27T05:19:11.988Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;425;425;Expense;Cash;;2021-07-25T04:50:38.589Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;3.51;70.12;Expense;Cash;Prestado de frank;2021-07-25T01:24:24.238Z;false;;
Promerica Platinum Dolares;Gifts, joy;USD;36.8;735.12;Expense;Cash;X2 funkos;2021-07-24T21:01:03.769Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2021-07-23T17:00:00.000Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;34.8;695.17;Expense;Cash;;2021-07-23T09:31:35.939Z;false;;
Promerica Platinum Dolares;Health care, doctor;USD;37.88;756.7;Expense;Cash;Farmacia;2021-07-22T16:10:23.312Z;false;;
Promerica Black Quetzales;Financial expenses;GTQ;2811.83;7216.31;Expense;Cash;;2021-07-22T12:10:12.242Z;false;;
Promerica Platinum Dolares;Vehicle;USD;11.51;229.93;Expense;Cash;Peajes de Álamo;2021-07-21T15:58:48.715Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;16.09;321.42;Expense;Cash;Rappi;2021-07-21T12:10:56.000Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2021-07-20T17:00:00.000Z;false;;
BI Dolares;Transfer, withdraw;USD;1790;35757.33;Expense;Cash;Pago de tarjetas;2021-07-20T15:50:22.158Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1790;35757.33;Income;Cash;Pago de tarjetas;2021-07-20T15:50:22.158Z;true;;
BI Quetzales;Financial expenses;GTQ;32.22;82.69;Expense;Cash;Manejo de cuenta;2021-07-20T15:48:22.785Z;false;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;1020;2617.74;Income;Cash;;2021-07-20T15:47:10.016Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;1020;2617.74;Expense;Cash;;2021-07-20T15:47:10.016Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;470;1206.21;Income;Cash;Pago de tarjeta;2021-07-20T15:46:17.164Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;470;1206.21;Expense;Cash;Pago de tarjeta;2021-07-20T15:46:17.164Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;1532.22;3932.31;Income;Cash;;2021-07-20T15:43:16.314Z;true;;
BI Dolares;Transfer, withdraw;USD;196.85;3932.31;Expense;Cash;;2021-07-20T15:43:16.314Z;true;;
Promerica Black Quetzales;Financial expenses;GTQ;462.75;1187.61;Expense;Cash;Renovación de membresía;2021-07-20T15:42:54.616Z;false;;
Promerica Platinum Quetzales;Financial expenses;GTQ;1019;2615.17;Expense;Cash;400 membresía + 600 de iPhone;2021-07-20T15:41:09.475Z;false;;
BI Dolares;Income;USD;1980;39552.8;Income;Cash;;2021-07-20T13:00:00.000Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;700;700;Expense;Cash;Weed;2021-07-20T00:50:04.749Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;15;299.64;Expense;Cash;Pan de subway;2021-07-18T18:33:20.393Z;false;;
Promerica Platinum Dolares;Long distance;USD;35;699.17;Expense;Cash;Maleta chequeada;2021-07-18T18:33:07.352Z;false;;
Promerica Platinum Dolares;Long distance;USD;395;7890.58;Expense;Cash;SNA ~> MEX;2021-07-18T18:32:49.416Z;false;;
Promerica Platinum Dolares;Shopping;USD;75;1498.21;Expense;Cash;Maleta para chequear;2021-07-18T04:04:27.060Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;166;3316.04;Expense;Cash;Bóxers en marshals;2021-07-18T03:14:12.997Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;470;9388.8;Income;Cash;Pago de tarjeta;2021-07-17T17:15:00.000Z;true;;
BI Dolares;Transfer, withdraw;USD;105.56;2108.68;Expense;Cash;Transferencia ATM para sacar dinero y pagarle a tia vicky;2021-07-17T17:15:00.000Z;true;;
BI Dolares;Transfer, withdraw;USD;470;9388.8;Expense;Cash;Pago de tarjeta;2021-07-17T17:15:00.000Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;821.65;2108.68;Income;Cash;Transferencia ATM para sacar dinero y pagarle a tia vicky;2021-07-17T17:15:00.000Z;true;;
Chash USD;Transfer, withdraw;USD;347.92;6950.02;Income;Cash;Retiro de ATM 300 usd;2021-07-17T17:15:00.000Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;2708.07;6950.02;Expense;Cash;Retiro de ATM 300 usd;2021-07-17T17:15:00.000Z;true;;
Chash USD;Holiday, trips, hotels;USD;280;5593.32;Expense;Cash;Pago de boletos y deuda de tia vicky;2021-07-17T17:15:00.000Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;10;199.76;Expense;Cash;Taco Bell;2021-07-17T17:09:37.969Z;false;;
Promerica Platinum Dolares;Parking;USD;10;199.76;Expense;Cash;Pequeo de parelbording;2021-07-17T17:09:05.065Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;16;319.62;Expense;Cash;Subway;2021-07-15T19:55:49.379Z;false;;Encu
Promerica Platinum Dolares;Taxi;USD;38.19;762.89;Expense;Cash;Carson ~> SNA;2021-07-14T16:57:40.451Z;false;;
Promerica Platinum Dolares;Long distance;USD;290;5793.09;Expense;Cash;SNA ~> MEX prestado;2021-07-14T16:35:26.587Z;false;;D, Prestado
Promerica Platinum Dolares;Groceries;USD;25;499.4;Expense;Cash;Leche y 2 Maruchan en Carson’s;2021-07-14T01:08:26.869Z;false;;
BI Quetzales;Fines;GTQ;30;76.99;Expense;Cash;Seguro de tarjeta;2021-07-13T14:29:53.936Z;false;;
BBVA 0270;Income;MXN;36240;36240;Income;Cash;Salario de Oracle;2021-07-13T14:20:28.154Z;false;;
Promerica Platinum Dolares;Taxi;USD;43;858.97;Expense;Cash;Uber SNA ~> Airbnb;2021-07-13T02:27:38.100Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;17.72;353.98;Expense;Cash;Jack in the box x2;2021-07-13T02:27:24.081Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;120.55;2408.13;Expense;Cash;Regalo de ropa para Michelle;2021-07-12T22:51:54.997Z;false;;D
Promerica Platinum Dolares;Restaurant, fast-food;USD;19.05;380.55;Expense;Cash;Chick fill a x2;2021-07-12T20:25:13.257Z;false;;
Promerica Platinum Dolares;Groceries;USD;16.53;330.21;Expense;Cash;Shampoo en CVS;2021-07-12T19:04:12.811Z;false;;
Promerica Platinum Dolares;Groceries;USD;4.84;96.68;Expense;Cash;Shampoo en CVS;2021-07-12T19:03:51.951Z;false;;
Promerica Platinum Dolares;Parking;USD;5;99.88;Expense;Cash;Santa Monica apárquelo;2021-07-12T02:28:03.001Z;false;;
Chash USD;Alcohol, tobacco;USD;100;1997.62;Expense;Cash;Weeed más gomitas;2021-07-12T00:17:23.464Z;false;;
Chash USD;Transfer, withdraw;USD;213.01;4255.12;Income;Cash;;2021-07-12T00:16:03.774Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;1658.02;4255.16;Expense;Cash;;2021-07-12T00:16:03.774Z;true;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;3.19;63.72;Expense;Cash;Pipe & weed;2021-07-12T00:14:55.477Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;15.95;318.62;Expense;Cash;X4 Frappuccinos;2021-07-11T23:35:08.626Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;3064.44;7864.61;Income;Cash;;2021-07-11T18:57:24.451Z;true;;
BI Dolares;Transfer, withdraw;USD;393.7;7864.61;Expense;Cash;;2021-07-11T18:57:24.451Z;true;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;29.72;593.69;Expense;Cash;Denis x2;2021-07-11T16:39:38.730Z;false;;
Promerica Platinum Dolares;Groceries;USD;10.66;212.95;Expense;Cash;Gasolinera y agua;2021-07-11T03:58:14.915Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;15.79;315.42;Expense;Cash;In and out x2;2021-07-11T03:18:31.842Z;false;;
Promerica Platinum Dolares;Vehicle;USD;331;6612.11;Expense;Cash;;2021-07-11T01:11:36.458Z;false;;
Promerica Platinum Dolares;Housing;USD;297;5932.92;Expense;Cash;4 noches en Airbnb en California;2021-07-10T22:33:44.545Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;6.95;138.83;Expense;Cash;In and out;2021-07-10T05:05:58.766Z;false;;
Promerica Platinum Dolares;Fuel;USD;20;399.52;Expense;Cash;20 se combustible para carro de Emilio;2021-07-10T03:20:51.757Z;false;;Encu
Chash USD;Holiday, trips, hotels;USD;100;1997.62;Expense;Cash;Prestado de tía Vicky;2021-07-09T20:57:17.154Z;false;;
Promerica Platinum Dolares;Groceries;USD;6.73;134.44;Expense;Cash;4.99 de cepillos y Gatored;2021-07-09T05:00:48.097Z;false;;Encu
Promerica Platinum Dolares;Groceries;USD;7.23;144.43;Expense;Cash;Leche y cereal;2021-07-09T01:54:41.118Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;12.55;250.7;Expense;Cash;Panda Express;2021-07-09T00:55:40.163Z;false;;
Promerica Platinum Dolares;Rent;USD;34.7;693.17;Expense;Cash;U-storage bodega;2021-07-08T20:11:16.725Z;false;;
Promerica Platinum Dolares;Long distance;USD;286;5713.18;Expense;Cash;Billete de Michelle GUA -> Santa Ana;2021-07-08T20:05:04.693Z;false;;D
Promerica Platinum Dolares;Internet;USD;18;359.57;Expense;Cash;United Wifi;2021-07-08T15:02:57.632Z;false;;
Promerica Platinum Dolares;Internet;USD;24.1;481.43;Expense;Cash;Internet adicional AT&T;2021-07-08T09:51:40.160Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;18.07;360.97;Expense;Cash;5 guys;2021-07-08T01:11:56.714Z;false;;
Chash USD;Bar, cafe;USD;20;399.52;Expense;Cash;Coconout creem;2021-07-08T00:30:39.289Z;false;;
Promerica Platinum Dolares;Vehicle;USD;8.46;169;Expense;Cash;Lyft scooter;2021-07-08T00:10:07.576Z;false;;
Chash USD;Restaurant, fast-food;USD;20;399.52;Expense;Cash;Tacos y mojito con tía Vicky;2021-07-07T01:25:58.702Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2021-07-06T16:00:00.000Z;false;;
Promerica Platinum Dolares;Taxi;USD;3.16;63.12;Expense;Cash;Lyft scooter;2021-07-06T14:01:52.662Z;false;;
Promerica Platinum Dolares;Taxi;USD;7.21;144.03;Expense;Cash;CVS ~> Aprtsmento;2021-07-06T14:01:01.406Z;false;;
Promerica Platinum Dolares;Groceries;USD;10;199.76;Expense;Cash;Gatored + Shampoo;2021-07-06T13:41:01.788Z;false;;
Promerica Platinum Dolares;Transportation;USD;12.05;240.71;Expense;Cash;Uber apartamento ~> CVS;2021-07-06T13:20:09.246Z;false;;
Chash USD;Alcohol, tobacco;USD;60;1198.57;Expense;Cash;Entrada a Club x2;2021-07-05T05:54:08.670Z;false;;Encu
Promerica Platinum Dolares;Vehicle;USD;11.5;229.73;Expense;Cash;Lyft scooter;2021-07-05T05:39:39.067Z;false;;
Chash USD;Lottery, gambling;USD;20;399.52;Expense;Cash;Lotería;2021-07-05T03:59:00.000Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;3064.44;7864.61;Income;Cash;;2021-07-05T03:01:00.000Z;true;;
BI Dolares;Transfer, withdraw;USD;393.7;7864.61;Expense;Cash;;2021-07-05T03:01:00.000Z;true;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;40;799.05;Expense;Cash;5 chelas;2021-07-05T02:04:15.906Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;15.25;304.64;Expense;Cash;Hard rock;2021-07-05T01:30:41.299Z;false;;
Promerica Platinum Dolares;Groceries;USD;8.53;170.4;Expense;Cash;X3 helados;2021-07-04T16:56:41.896Z;false;;
BI Quetzales;Financial expenses;GTQ;70.86;181.86;Expense;Cash;ATM de casino;2021-07-04T15:59:19.000Z;false;;
Chash USD;Holiday, trips, hotels;USD;80;1598.09;Expense;Cash;Barco 2 días;2021-07-04T15:54:30.000Z;false;;
Chash USD;Transfer, withdraw;USD;312.83;6249.14;Income;Cash;;2021-07-04T11:51:49.000Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;2435;6249.21;Expense;Cash;;2021-07-04T11:51:49.000Z;true;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;17.5;349.58;Expense;Cash;3 chelas;2021-07-04T07:41:14.173Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;18.1;361.57;Expense;Cash;2chelas encu;2021-07-04T06:23:07.130Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;36;719.14;Expense;Cash;Mojito;2021-07-04T03:30:20.579Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;9.48;189.37;Expense;Cash;Wendys;2021-07-03T10:18:07.523Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;9.75;194.77;Expense;Cash;Gatored and muffing;2021-07-03T04:55:17.694Z;false;;
Chash USD;Lottery, gambling;USD;6;119.86;Expense;Cash;Powerball x3;2021-07-02T04:47:39.234Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;8.61;171.99;Expense;Cash;Chick chicken;2021-07-01T22:29:26.556Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;228;4554.56;Expense;Cash;Calzonetas Rack;2021-07-01T21:47:16.220Z;false;;
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2021-07-01T19:00:00.000Z;false;;
BI Dolares;Financial expenses;USD;11.07;221.14;Expense;Cash;Conversiones y pérdidas;2021-07-01T14:43:39.186Z;false;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;2887.75;7411.16;Income;Cash;;2021-07-01T14:30:02.780Z;true;;
BI Dolares;Transfer, withdraw;USD;371;7411.16;Expense;Cash;;2021-07-01T14:30:02.780Z;true;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;3465;8892.62;Income;Cash;Pago de tarjeta;2021-07-01T14:24:19.773Z;true;;
BI Dolares;Transfer, withdraw;USD;447.29;8935.14;Expense;Cash;Pago de tarjeta;2021-07-01T14:24:19.773Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;810;16180.69;Income;Cash;;2021-07-01T14:21:16.655Z;true;;
BI Dolares;Transfer, withdraw;USD;810;16180.69;Expense;Cash;;2021-07-01T14:21:16.655Z;true;;
Promerica Platinum Dolares;Missing;USD;39.66;792.25;Expense;Cash;;2021-07-01T14:20:32.464Z;false;;
BI Quetzales;Financial expenses;GTQ;27.46;70.47;Expense;Cash;Cobro por manejo de cuenta;2021-07-01T14:11:50.328Z;false;;
BI Dolares;Transfer, withdraw;USD;47.76;954.06;Expense;Cash;Pago de tarjeta;2021-07-01T14:09:06.715Z;true;47.76;
BI Dolares;Income;USD;1980;39552.8;Income;Cash;Capitaldrive;2021-07-01T13:58:03.017Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;2.5;49.94;Expense;Cash;Bang;2021-06-30T05:00:10.383Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;107.65;2150.43;Expense;Cash;2 Zapatos y camisa en Rack;2021-06-30T04:05:33.124Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;210;4194.99;Expense;Cash;Tillys Irvine;2021-06-30T02:49:28.728Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;15;299.64;Expense;Cash;Almuerzo, Gatorade’s y gomitas;2021-06-29T20:59:07.098Z;false;;
Promerica Platinum Dolares;Fuel;USD;41.69;832.81;Expense;Cash;Exxon;2021-06-29T02:18:28.000Z;false;;Encu
Promerica Platinum Dolares;Restaurant, fast-food;USD;32.59;651.02;Expense;Cash;Chipotle x3;2021-06-28T22:02:01.308Z;false;;Encu
Promerica Platinum Dolares;Taxi;USD;11;219.74;Expense;Cash;Uber a Chipotle;2021-06-28T21:25:07.424Z;false;;Encu
Promerica Platinum Dolares;Fuel;USD;15;299.64;Expense;Cash;15 extra;2021-06-28T20:32:10.192Z;false;;Encu
Promerica Platinum Dolares;Groceries;USD;4.45;88.89;Expense;Cash;Starbucks encu;2021-06-28T15:47:27.934Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;11.32;226.13;Expense;Cash;Starbucks, wrap y te x2;2021-06-28T14:23:25.159Z;false;;
Promerica Platinum Dolares;Shopping;USD;11.28;225.33;Expense;Cash;Gift shop, Gatored, iman, parche;2021-06-27T23:45:20.525Z;false;;
Promerica Platinum Dolares;Groceries;USD;17.62;351.98;Expense;Cash;Pan, galletas, jamón y cereal;2021-06-27T03:44:48.005Z;false;;Encu
Promerica Platinum Dolares;Restaurant, fast-food;USD;11.82;236.12;Expense;Cash;Subway;2021-06-27T03:20:47.271Z;false;;
Promerica Platinum Dolares;Holiday, trips, hotels;USD;22;439.48;Expense;Cash;Renta de campamento;2021-06-27T02:56:24.874Z;false;;Encu
Promerica Platinum Dolares;Fuel;USD;25.66;512.59;Expense;Cash;Gasolina de Prius;2021-06-27T02:51:21.317Z;false;;Encu
Promerica Platinum Dolares;Holiday, trips, hotels;USD;8.56;171;Expense;Cash;Fuego para acampar;2021-06-27T02:15:02.430Z;false;;Encu
Promerica Platinum Dolares;Restaurant, fast-food;USD;2.07;41.35;Expense;Cash;In and out;2021-06-27T02:14:08.187Z;false;;
Promerica Platinum Dolares;Groceries;USD;22.97;458.85;Expense;Cash;Hielo y jugo para road trip;2021-06-27T02:04:36.792Z;false;;Encu
Promerica Platinum Dolares;Groceries;USD;3.53;70.52;Expense;Cash;Gatored;2021-06-26T17:08:20.496Z;false;;
BI Dolares;Food & Drinks;USD;32.81;655.42;Expense;Cash;Comida de Hildita 2 semanas;2021-06-26T10:23:48.021Z;false;;
BI Dolares;Charity, gifts;USD;26.25;524.37;Expense;Cash;Regalo para mi hermana para papá de Mario;2021-06-26T10:22:13.288Z;false;;
Promerica Platinum Quetzales;Internet;GTQ;5;12.83;Expense;Cash;Internet;2021-06-26T09:18:03.340Z;false;;
Promerica Platinum Quetzales;Charity, gifts;GTQ;1087.3;2790.46;Expense;Cash;Zapatos GL y Mip;2021-06-25T02:51:02.294Z;false;;
Promerica Platinum Quetzales;Health care, doctor;GTQ;295;757.09;Expense;Cash;Prueba COVID;2021-06-25T00:21:44.230Z;false;;
Promerica Platinum Dolares;Lottery, gambling;USD;5;99.88;Expense;Cash;Clash stickers;2021-06-23T22:23:21.601Z;false;;
Promerica Platinum Quetzales;Food & Drinks;GTQ;147;377.26;Expense;Cash;Hamburguesas x3;2021-06-23T20:36:46.962Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;50;128.32;Expense;Cash;Gl ~> Oakland;2021-06-23T20:36:31.267Z;false;;
Promerica Platinum Quetzales;Internet;GTQ;5;12.83;Expense;Cash;;2021-06-23T20:36:21.748Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2021-06-23T18:00:00.000Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;50;128.32;Expense;Cash;Farba ~> GL;2021-06-23T13:44:36.000Z;false;;
Promerica Platinum Quetzales;Restaurant, fast-food;GTQ;349;895.68;Expense;Cash;Comida coreana;2021-06-23T13:43:57.000Z;false;;
Promerica Platinum Quetzales;Food & Drinks;GTQ;52.89;135.74;Expense;Cash;;2021-06-23T08:40:25.000Z;false;;
Promerica Platinum Quetzales;Health care, doctor;GTQ;305.16;783.17;Expense;Cash;Pastillas de Michelle;2021-06-22T16:18:11.203Z;false;;D
Promerica Platinum Quetzales;Health care, doctor;GTQ;338.9;869.76;Expense;Cash;Farmacia;2021-06-22T16:17:31.123Z;false;;D
Promerica Platinum Quetzales;Taxi;GTQ;65;166.82;Expense;Cash;Oakland ~> Providencia 1;2021-06-21T20:13:54.722Z;false;;
Promerica Platinum Quetzales;Internet;GTQ;5;12.83;Expense;Cash;Recarga de un día;2021-06-21T19:25:10.977Z;false;;
Promerica Black Quetzales;Loans, interests;GTQ;2872.76;7372.68;Expense;Cash;Préstamo;2021-06-21T14:34:15.615Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;8.89;177.59;Expense;Cash;VPN;2021-06-20T20:20:38.740Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2021-06-20T18:00:00.000Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;46.61;119.62;Expense;Cash;Zona 15 ~> GL;2021-06-20T17:30:51.350Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;26.45;67.88;Expense;Cash;Patricio ~> Cayala;2021-06-20T17:29:42.924Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;37.1;95.21;Expense;Cash;Gl ~> Patricio;2021-06-20T17:29:09.726Z;false;;
Promerica Platinum Dolares;Long distance;USD;283;5653.25;Expense;Cash;Gua ~> LAX;2021-06-19T21:50:43.491Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;55;141.15;Expense;Cash;Patricio -> GL;2021-06-19T17:04:59.951Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;28.31;72.66;Expense;Cash;Gl ~> Burger;2021-06-19T17:04:32.234Z;false;;
Promerica Platinum Quetzales;Internet;GTQ;5;12.83;Expense;Cash;;2021-06-19T17:04:10.611Z;false;;
Promerica Platinum Quetzales;Restaurant, fast-food;GTQ;99;254.07;Expense;Cash;99 pizza;2021-06-19T07:30:49.258Z;false;;
BI Dolares;Transfer, withdraw;USD;110;2197.38;Expense;Cash;;2021-06-18T14:16:48.837Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;110;2197.38;Income;Cash;;2021-06-18T14:16:48.837Z;true;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;5107.35;13107.56;Income;Cash;;2021-06-18T02:11:52.962Z;true;;
BI Dolares;Transfer, withdraw;USD;656.16;13107.56;Expense;Cash;;2021-06-18T02:11:52.962Z;true;;
BI Dolares;Transfer, withdraw;USD;110;2197.38;Expense;Cash;;2021-06-18T02:06:27.155Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;110;2197.38;Income;Cash;;2021-06-18T02:06:27.155Z;true;;
Promerica Platinum Quetzales;Telephony, mobile phone;GTQ;694;1781.09;Expense;Cash;Cuota de celular;2021-06-18T02:00:00.000Z;false;;
Promerica Platinum Quetzales;Food & Drinks;GTQ;40;102.66;Expense;Cash;Pollo campero GL;2021-06-18T00:08:56.224Z;false;;
Promerica Platinum Quetzales;Clothes & Footwear;GTQ;2240;5748.76;Expense;Cash;Ropa x2;2021-06-18T00:01:11.155Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;470;9388.8;Income;Cash;;2021-06-17T22:39:25.293Z;true;;
Chash USD;Transfer, withdraw;USD;470;9388.8;Expense;Cash;;2021-06-17T22:39:25.293Z;true;;
Chash USD;Income;USD;10;199.76;Income;Cash;;2021-06-17T22:38:49.480Z;false;;
Promerica Platinum Quetzales;Restaurant, fast-food;GTQ;39.99;102.63;Expense;Cash;Invitación de almuerzo para papá;2021-06-17T21:12:45.867Z;false;;
BI Quetzales;Fuel;GTQ;80;205.31;Expense;Cash;Combustible para entregarlo fulleado;2021-06-17T16:54:58.641Z;false;;
BBVA 0270;Charity, gifts;MXN;300;300;Expense;Cash;Ayuda de Frank;2021-06-17T16:39:45.971Z;false;;
Promerica Platinum Dolares;Internet;USD;5.11;102.08;Expense;Cash;Amazon Prime;2021-06-17T16:38:10.523Z;false;;
Promerica Platinum Quetzales;Health care, doctor;GTQ;225;577.44;Expense;Cash;Medicina;2021-06-17T01:13:58.753Z;false;;
BI Dolares;Income;USD;1980;39552.8;Income;Cash;Capital drive;2021-06-16T13:57:33.866Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;61.5;157.83;Expense;Cash;Rental car ~> Casa gl;2021-06-14T20:53:57.364Z;false;;
BI Quetzales;TV, Streaming;GTQ;100;256.64;Expense;Cash;Entrada a junalye;2021-06-14T08:12:08.317Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;200;513.28;Income;Cash;;2021-06-14T08:06:21.623Z;true;;
BI Dolares;Transfer, withdraw;USD;26.25;524.37;Expense;Cash;;2021-06-14T08:06:21.623Z;true;;
Promerica Platinum Quetzales;Taxi;GTQ;38.5;98.81;Expense;Cash;Uber de Alex;2021-06-14T07:25:43.648Z;false;;
Promerica Platinum Quetzales;Fuel;GTQ;250;641.6;Expense;Cash;Gasolina carro rentado;2021-06-14T06:46:36.657Z;false;;
Promerica Platinum Quetzales;Restaurant, fast-food;GTQ;48.75;125.11;Expense;Cash;Pollo campero;2021-06-14T06:43:34.820Z;false;;
Promerica Platinum Quetzales;Restaurant, fast-food;GTQ;38;97.52;Expense;Cash;Almuerzos;2021-06-13T17:56:54.509Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;960;2463.76;Expense;Cash;Retención de renta de vehículo;2021-06-12T23:04:58.721Z;false;;
