account;category;currency;amount;ref_currency_amount;type;payment_type;note;date;transfer;payee;labels
BI Dolares;Transfer, withdraw;USD;264;5273.71;Expense;Cash;;2022-09-05T18:46:13.303Z;true;;
Promerica Platinum Dolares;Fallado en traquear;USD;113.18;2260.9;Income;Cash;;2022-09-05T18:37:58.646Z;false;;
BBVA Crédito;Housing;MXN;7576;7576;Expense;Cash;Gastos de transferencia para pagar a doña;2022-09-05T18:36:41.811Z;false;;
BI Quetzales;Income;GTQ;3671;9421.3;Income;Cash;Transferencia para pago de tarjeta;2022-09-05T18:35:00.077Z;false;;
BI Dolares;Income;USD;7585.6;151531.16;Income;Cash;Ingreso BariesDev más bono de Belong;2022-09-05T18:32:12.934Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2022-09-05T17:00:00.000Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2022-09-03T17:00:00.000Z;false;;
BBVA 0270;Fallado en traquear;MXN;2176.5;2176.5;Expense;Cash;;2022-09-03T03:17:29.839Z;false;;
BBVA Crédito;Alcohol, tobacco;MXN;300;300;Expense;Cash;Bumblee;2022-09-02T23:55:18.708Z;false;;
BI Gold quetzales;Income;GTQ;3718.44;9543.05;Income;Cash;;2022-09-01T18:16:54.087Z;false;;
BI Dolares;Transfer, withdraw;USD;190.47;3804.86;Expense;Cash;Pago de saldo en quetzales;2022-09-01T17:17:08.185Z;true;;
BI Gold quetzales;Transfer, withdraw;GTQ;1482.56;3804.86;Income;Cash;Pago de saldo en quetzales;2022-09-01T17:17:08.185Z;true;;
BI Dolares;Transfer, withdraw;USD;1600;31961.86;Expense;Cash;Pago de saldo en dólares;2022-09-01T17:14:56.071Z;true;;
BI Dolares;Pets, animals;USD;225;4494.64;Expense;Cash;Pago a Erika por Kobe buna Johnson man;2022-09-01T17:11:46.462Z;false;;
BI Dolares;Communication, PC;USD;100;1997.62;Expense;Cash;Pago de computadora miptown;2022-09-01T17:10:22.175Z;false;;
BI Dolares;Holiday, trips, hotels;USD;93;1857.78;Expense;Cash;Pagado a Alex de Vegas y Yellowstone;2022-08-31T04:19:14.074Z;false;;
BI Dolares;Transfer, withdraw;USD;565;11286.53;Expense;Cash;Pago de saldo en dólares;2022-08-30T18:38:06.063Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;565;11286.53;Income;Cash;Pago de saldo en dólares;2022-08-30T18:38:06.063Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;267;685.23;Expense;Cash;Pago de saldo en quetzales;2022-08-30T18:32:26.234Z;true;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;267;685.23;Income;Cash;Pago de saldo en quetzales;2022-08-30T18:32:26.234Z;true;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;15;299.64;Expense;Cash;Pizza y limón;2022-08-30T02:48:41.228Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;88;1757.9;Expense;Cash;Chelas niñas;2022-08-29T10:55:30.981Z;false;;
Promerica Platinum Quetzales;Bar, cafe;GTQ;100;256.64;Expense;Cash;Cervezas;2022-08-29T10:44:46.980Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;9;179.79;Expense;Cash;Tacos en gasolinera;2022-08-29T02:13:35.926Z;false;;
Promerica Platinum Dolares;Groceries;USD;9.5;189.77;Expense;Cash;Snacks en gasolinera;2022-08-28T21:50:18.461Z;false;;
Promerica Platinum Dolares;Fuel;USD;64.55;1289.46;Expense;Cash;Gasolina maverick;2022-08-28T21:42:47.006Z;false;;
Promerica Platinum Dolares;Groceries;USD;5.99;119.66;Expense;Cash;Ice cream;2022-08-27T21:03:23.637Z;false;;
Promerica Platinum Dolares;Gifts, joy;USD;86;1717.95;Expense;Cash;Yellowstone souvenirs;2022-08-27T20:50:19.154Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;2.5;49.94;Expense;Cash;Cafe;2022-08-27T16:34:08.866Z;false;;
Promerica Platinum Dolares;Shopping;USD;25;499.4;Expense;Cash;Magnets;2022-08-26T01:01:06.846Z;false;;
Promerica Platinum Dolares;Electronics, accessories;USD;26;519.38;Expense;Cash;Cargador potente para carro;2022-08-25T19:40:46.270Z;false;;
Promerica Platinum Dolares;Groceries;USD;6;119.86;Expense;Cash;Bolsas de hielo;2022-08-25T19:40:28.829Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;15.35;306.63;Expense;Cash;Wendy’s;2022-08-25T19:39:53.078Z;false;;Encu
Promerica Platinum Dolares;Fuel;USD;65.25;1303.44;Expense;Cash;Ronda de gasolina;2022-08-25T19:38:56.488Z;false;;
Promerica Platinum Dolares;Holiday, trips, hotels;USD;231.65;4627.48;Expense;Cash;Walmart;2022-08-24T01:36:09.405Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;Lays del encu;2022-08-23T18:00:00.000Z;false;;
BBVA Crédito;Internet;MXN;1316;1316;Expense;Cash;Pago de dos meses de internet 😔;2022-08-23T15:58:54.787Z;false;;
Promerica Platinum Dolares;Groceries;USD;4;79.9;Expense;Cash;Lays del encu;2022-08-22T19:35:01.000Z;false;;Encu
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;;2022-08-22T19:00:00.000Z;false;;
Promerica Platinum Quetzales;Health care, doctor;GTQ;167;428.59;Expense;Cash;Farmacia;2022-08-22T18:13:43.122Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;10;199.76;Expense;Cash;Netflix;2022-08-22T18:13:24.209Z;false;;
BI Gold quetzales;Gifts, joy;GTQ;119;305.4;Expense;Cash;Dulces para tía Vicky;2022-08-22T10:58:46.459Z;false;;
BI Gold quetzales;Fuel;GTQ;405;1039.4;Expense;Cash;Carro de gloria;2022-08-22T09:46:10.110Z;false;;
BI Gold quetzales;Bar, cafe;GTQ;107;274.61;Expense;Cash;Starbucks aeropuerto;2022-08-22T09:45:53.947Z;false;;
BI Gold quetzales;Restaurant, fast-food;GTQ;150;384.96;Expense;Cash;Winston;2022-08-21T20:13:37.844Z;false;;
BI Gold quetzales;Parking;GTQ;15;38.5;Expense;Cash;;2022-08-21T20:13:08.118Z;false;;
BI Gold quetzales;Restaurant, fast-food;GTQ;217;556.91;Expense;Cash;Chatia culés;2022-08-21T19:48:29.461Z;false;;
BBVA 0270;Active sport, fitness;MXN;583.5;583.5;Expense;Cash;;2022-08-21T18:00:00.000Z;false;;
BI Gold quetzales;Restaurant, fast-food;GTQ;90;230.98;Expense;Cash;Campero;2022-08-21T01:39:43.954Z;false;;
BI Gold quetzales;Groceries;GTQ;140;359.3;Expense;Cash;Crepas con Sofis;2022-08-20T22:01:57.480Z;false;;
BI Quetzales;Financial expenses;GTQ;45;115.49;Expense;Cash;Impresión de estados de cuenta;2022-08-20T19:02:50.493Z;false;;
BI Gold quetzales;Gifts, joy;GTQ;419;1075.33;Expense;Cash;Regalos para nena;2022-08-20T18:28:56.888Z;false;;
BI Gold quetzales;Gifts, joy;GTQ;199;510.72;Expense;Cash;Regalo de mi ahijada;2022-08-20T18:02:25.977Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2022-08-20T18:00:00.000Z;false;Disney;
BI Gold quetzales;Gifts, joy;GTQ;160;410.63;Expense;Cash;Gl CC y Ale;2022-08-20T17:48:22.573Z;false;;
BI Gold quetzales;Telephony, mobile phone;GTQ;365;936.74;Expense;Cash;Saldo al día de mi Claro;2022-08-20T17:21:23.093Z;false;;
Cash quetzales;Hobbies;GTQ;50;128.32;Expense;Cash;Regalo a viejito;2022-08-19T02:43:12.594Z;false;;
BI Gold quetzales;Restaurant, fast-food;GTQ;170;436.29;Expense;Cash;Comida con génesis;2022-08-19T02:42:51.143Z;false;;
BI Gold quetzales;Restaurant, fast-food;GTQ;73;187.35;Expense;Cash;Sex and the beach y cerveza con el encu;2022-08-18T23:59:51.970Z;false;;
BI Dolares;Charity, gifts;USD;100;1997.62;Expense;Cash;Computadora que mip me compro;2022-08-18T16:53:19.487Z;false;;
BI Dolares;Alcohol, tobacco;USD;23;459.45;Expense;Cash;Weed a mi viejito lindo;2022-08-18T07:25:21.803Z;false;;
BI Gold quetzales;Electronics, accessories;GTQ;240;615.94;Expense;Cash;Case de mi cámara;2022-08-18T01:32:50.478Z;false;;
BI Gold quetzales;Food & Drinks;GTQ;164;420.89;Expense;Cash;Pollo campero;2022-08-17T21:37:17.849Z;false;;
BBVA Crédito;Alcohol, tobacco;MXN;179;179;Expense;Cash;Boost;2022-08-17T04:31:35.329Z;false;;
BI Gold quetzales;Hobbies;GTQ;37;94.96;Expense;Cash;Láser héroes;2022-08-17T01:31:59.687Z;false;;
BI Gold quetzales;Restaurant, fast-food;GTQ;120;307.97;Expense;Cash;Carpa Chi con jujuju;2022-08-17T01:07:44.913Z;false;;
BI Gold quetzales;Food & Drinks;GTQ;60;153.98;Expense;Cash;Bubleetee;2022-08-17T00:11:26.892Z;false;;
BI Dolares;Transfer, withdraw;USD;1540;30763.29;Expense;Cash;;2022-08-15T22:15:50.842Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1540;30763.29;Income;Cash;;2022-08-15T22:15:50.842Z;true;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;1200;3079.69;Income;Cash;Pago de saldo en quetzales;2022-08-15T22:14:06.622Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;1200;3079.69;Expense;Cash;Pago de saldo en quetzales;2022-08-15T22:14:06.622Z;true;;
Cash quetzales;Vehicle;GTQ;100;256.64;Expense;Cash;Carwash del encu;2022-08-15T22:10:47.571Z;false;;
Cash quetzales;Alcohol, tobacco;GTQ;200;513.28;Expense;Cash;Weed de Mugricio;2022-08-15T22:10:34.218Z;false;;
Promerica Platinum Quetzales;Restaurant, fast-food;GTQ;150;384.96;Expense;Cash;Comida en el rincón suizo;2022-08-15T21:20:36.397Z;false;;
Promerica Platinum Dolares;Fallado en traquear;USD;50.05;999.81;Expense;Cash;;2022-08-15T08:09:33.408Z;false;;
Promerica Platinum Dolares;Fines;USD;9.12;182.18;Expense;Cash;Cargo corriente por multas;2022-08-15T08:08:26.892Z;false;;
Promerica Platinum Dolares;Fines;USD;112;2237.33;Expense;Cash;Cargo corriente multa;2022-08-15T08:08:11.983Z;false;;
Promerica Platinum Dolares;Loans, interests;USD;650;12984.5;Expense;Cash;Pago de cuota de viaje a Europa;2022-08-15T08:07:47.062Z;false;;
Cash quetzales;Electronics, accessories;GTQ;40;102.66;Expense;Cash;Adaptador AC;2022-08-15T08:03:37.519Z;false;;
Cash quetzales;Transfer, withdraw;GTQ;500;1283.21;Income;Cash;Retiro de efectivo;2022-08-15T08:03:14.747Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;500;1283.21;Expense;Cash;Retiro de efectivo;2022-08-15T08:03:14.747Z;true;;
BI Dolares;Transfer, withdraw;USD;80;1598.09;Expense;Cash;;2022-08-15T08:01:02.328Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;622.69;1598.08;Income;Cash;;2022-08-15T08:01:02.328Z;true;;
Promerica Platinum Quetzales;Insurances;GTQ;65;166.82;Expense;Cash;Cuota del seguro;2022-08-15T07:59:50.104Z;false;;
Promerica Platinum Quetzales;Telephony, mobile phone;GTQ;260;667.27;Expense;Cash;Cuota del iPhone de Michelle;2022-08-15T07:59:21.709Z;false;;
Promerica Platinum Quetzales;Telephony, mobile phone;GTQ;694;1781.09;Expense;Cash;Penúltima cuota de iShop;2022-08-15T07:58:59.811Z;false;;
BI Quetzales;Electronics, accessories;GTQ;50;128.32;Expense;Cash;Va el que perdí de DJI;2022-08-14T21:44:27.451Z;false;;
BI Quetzales;Holiday, trips, hotels;GTQ;1000;2566.41;Expense;Cash;Huehuetenando con scoop y Fabrizio;2022-08-14T21:43:37.447Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;2000;5132.82;Income;Cash;;2022-08-14T21:42:57.104Z;true;;
BI Dolares;Transfer, withdraw;USD;258;5153.85;Expense;Cash;;2022-08-14T21:42:57.104Z;true;;
BI Quetzales;Income;GTQ;1700;4362.9;Income;Cash;Pago de medicinas de Camis;2022-08-14T19:33:08.925Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-08-13T18:00:00.000Z;false;;
BI Gold quetzales;Food & Drinks;GTQ;34;87.26;Expense;Cash;Adrenaline;2022-08-12T00:27:26.440Z;false;;
BI Gold quetzales;Food & Drinks;GTQ;70;179.65;Expense;Cash;Comida de té pan;2022-08-12T00:26:57.161Z;false;;
BI Quetzales;Pets, animals;GTQ;1700;4362.9;Expense;Cash;Pago de niñera de Kobe man;2022-08-11T16:53:16.587Z;false;;
BI Gold quetzales;Alcohol, tobacco;GTQ;230;590.27;Expense;Cash;;2022-08-11T04:44:47.146Z;false;Chelas en el bringing;
BI Gold quetzales;Groceries;GTQ;18;46.2;Expense;Cash;Agua en Burger King;2022-08-10T23:30:52.540Z;false;;
BI Dolares;Financial expenses;USD;20;399.52;Expense;Cash;Retiro de 20 en el cajero;2022-08-10T21:57:16.665Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-08-09T18:00:00.000Z;false;;
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2022-08-08T18:00:00.000Z;false;;
BI Gold quetzales;Groceries;GTQ;180;461.95;Expense;Cash;Alitas con el encu;2022-08-08T04:20:16.000Z;false;;
Cash Mexico;Long distance;MXN;100;100;Expense;Cash;Carreta de aeropuerto;2022-08-08T03:40:31.585Z;false;;
BBVA 0270;Rent;MXN;350;350;Expense;Cash;Noche extra de Airbnb;2022-08-08T03:39:59.629Z;false;;
BI Gold quetzales;Pets, animals;GTQ;969;2486.85;Expense;Cash;Kobe concentrado + Sobres + juguete;2022-08-08T03:38:54.941Z;false;;
Promerica Platinum Dolares;Loans, interests;USD;178;3555.76;Expense;Cash;Prestado para medicinas que me pidieron;2022-08-07T18:44:24.000Z;false;;
Cash Mexico;Life & Entertainment;MXN;15;15;Expense;Cash;Copia de certificado;2022-08-07T03:25:07.214Z;false;;
Cash Mexico;Food & Drinks;MXN;85;85;Expense;Cash;Cena de tacos;2022-08-07T03:24:52.934Z;false;;
Cash Mexico;Financial expenses;MXN;139.71;139.71;Expense;Cash;;2022-08-07T03:24:41.914Z;false;;
BI Dolares;Transfer, withdraw;USD;12;239.71;Expense;Cash;;2022-08-07T03:24:20.457Z;true;;
Cash Mexico;Transfer, withdraw;MXN;239.71;239.71;Income;Cash;;2022-08-07T03:24:20.457Z;true;;
BBVA Crédito;TV, Streaming;MXN;129;129;Expense;Cash;Clash Royale;2022-08-06T23:33:07.498Z;false;;
BI Dolares;Income;USD;1500;29964.24;Income;Cash;Liquidación de Belong;2022-08-06T18:26:06.363Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2022-08-06T17:00:00.000Z;false;;
Promerica Platinum Dolares;Pets, animals;USD;30;599.28;Expense;Cash;Certificado Benet;2022-08-06T16:52:35.607Z;false;;
BI Dolares;Income;USD;450;8989.27;Income;Cash;Airbnb reembolsado;2022-08-06T01:53:25.055Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2022-08-05T17:00:00.000Z;false;;
Promerica Platinum Dolares;Home, garden;USD;98;1957.66;Expense;Cash;Contenedores de Walmart;2022-08-05T15:53:44.880Z;false;;
Promerica Platinum Dolares;Housing;USD;92;1837.81;Expense;Cash;Airbnb de habitación privada;2022-08-05T15:53:18.152Z;false;;
Promerica Platinum Dolares;Pets, animals;USD;81.49;1627.86;Expense;Cash;Guardería kobe man;2022-08-05T15:52:49.803Z;false;;
Promerica Platinum Dolares;Home, garden;USD;197;3935.3;Expense;Cash;Nuevas sábanas de Bed Bath and Beyond;2022-08-05T15:52:24.768Z;false;;
BI Dolares;Transfer, withdraw;USD;1879.87;37552.58;Expense;Cash;;2022-08-05T15:50:14.116Z;true;;
BBVA 0270;Transfer, withdraw;MXN;200;200;Expense;Cash;;2022-08-05T03:04:26.838Z;true;;
Cash Mexico;Transfer, withdraw;MXN;200;200;Income;Cash;;2022-08-05T03:04:26.838Z;true;;
BI Dolares;Transfer, withdraw;USD;1822;36396.56;Expense;Cash;Pago de saldo quetzales;2022-08-05T01:03:32.300Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1822;36396.56;Income;Cash;Pago de saldo quetzales;2022-08-05T01:03:32.300Z;true;;
Promerica Platinum Dolares;Housing;USD;131.89;2634.66;Expense;Cash;Airbnb Mexico y de Kobe;2022-08-05T00:58:48.129Z;false;;
BI Dolares;Income;USD;6239.74;124646.04;Income;Cash;Ingreso de BairesDev;2022-08-05T00:49:42.588Z;false;;
Cash Mexico;Transfer, withdraw;MXN;17000;17000;Expense;Cash;;2022-08-05T00:47:47.409Z;true;;
BBVA 0270;Transfer, withdraw;MXN;17000;17000;Income;Cash;;2022-08-05T00:47:47.409Z;true;;
BBVA 0270;Rent;MXN;13500;13500;Expense;Cash;Renta a Ana Lilia;2022-08-05T00:47:19.335Z;false;;
Cash Mexico;Alcohol, tobacco;MXN;1757.74;1757.74;Expense;Cash;Weed y prestado a Miguel;2022-08-05T00:45:37.105Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;900;17978.54;Income;Cash;Pago parcial de tarjeta;2022-08-03T18:40:20.206Z;true;;
BI Dolares;Transfer, withdraw;USD;900;17978.54;Expense;Cash;Pago parcial de tarjeta;2022-08-03T18:40:20.206Z;true;;
BI Dolares;Transfer, withdraw;USD;900;17978.54;Expense;Cash;Pago parcial de tarjeta;2022-08-03T18:40:02.908Z;true;;
BI Dolares;Transfer, withdraw;USD;850;16979.74;Expense;Cash;;2022-08-03T18:39:35.510Z;true;;
Cash Mexico;Transfer, withdraw;MXN;16979.74;16979.74;Income;Cash;;2022-08-03T18:39:35.510Z;true;;
BI Dolares;Income;USD;2500;49940.4;Income;Cash;;2022-08-03T18:39:20.228Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2022-08-03T17:00:00.000Z;false;;
Promerica Platinum Dolares;Financial expenses;USD;253.27;5059.36;Expense;Cash;Gastos hasta dis de Rave;2022-08-01T02:40:54.349Z;false;;
Cash Mexico;Transfer, withdraw;MXN;1678;1678;Income;Cash;;2022-08-01T02:39:52.377Z;true;;
BI Dolares;Transfer, withdraw;USD;84;1678;Expense;Cash;;2022-08-01T02:39:52.377Z;true;;
BBVA Crédito;Life events;MXN;1500;1500;Expense;Cash;Rave cultural;2022-07-26T19:30:38.482Z;false;;
Promerica Platinum Dolares;Charity, gifts;USD;250;4994.04;Expense;Cash;Celular cagadal terceros….;2022-07-24T02:14:25.797Z;false;;💩
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2022-07-23T17:00:00.000Z;false;;
BBVA 0270;Health care, doctor;MXN;600;600;Expense;Cash;Nutriologa;2022-07-23T00:47:28.690Z;false;;
BBVA 0270;Transfer, withdraw;MXN;19270;19270;Expense;Cash;;2022-07-23T00:47:04.603Z;true;;
BBVA Crédito;Transfer, withdraw;MXN;19270;19270;Income;Cash;;2022-07-23T00:47:04.603Z;true;;
BBVA 0270;Transfer, withdraw;MXN;23000;23000;Income;Cash;;2022-07-23T00:46:41.320Z;true;;
Cash Mexico;Transfer, withdraw;MXN;23000;23000;Expense;Cash;;2022-07-23T00:46:41.320Z;true;;
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;;2022-07-22T17:00:00.000Z;false;;
BBVA 0270;Active sport, fitness;MXN;583.5;583.5;Expense;Cash;;2022-07-21T17:00:00.000Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2022-07-20T17:00:00.000Z;false;Disney;
Promerica Black Quetzales;Income;GTQ;929;2384.2;Income;Cash;;2022-07-20T07:43:29.817Z;false;;
Promerica Platinum Dolares;Income;USD;1000;19976.16;Income;Cash;Pago de saldo en dólares;2022-07-20T07:43:07.623Z;false;;
Promerica Platinum Quetzales;Income;GTQ;3090.93;7932.6;Income;Cash;Pago de saldo;2022-07-20T07:42:51.869Z;false;;
Cash Mexico;Income;MXN;3746.39;3746.39;Income;Cash;;2022-07-20T07:41:30.280Z;false;;
Promerica Black Quetzales;Financial expenses;GTQ;865;2219.95;Expense;Cash;Renovación de tarjeta;2022-07-18T03:40:35.856Z;false;;
Promerica Platinum Quetzales;Financial expenses;GTQ;4175.93;10717.16;Expense;Cash;;2022-07-18T03:39:54.055Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-07-13T17:00:00.000Z;false;;
BI Dolares;Transfer, withdraw;USD;268;5353.61;Expense;Cash;;2022-07-12T15:46:46.774Z;true;;
Cash Mexico;Transfer, withdraw;MXN;5353.61;5353.61;Income;Cash;;2022-07-12T15:46:46.774Z;true;;
Promerica Platinum Dolares;Unknown;USD;1389.84;27763.67;Expense;Cash;;2022-07-09T20:54:30.451Z;false;;
BI Gold quetzales;Unknown;GTQ;450;1154.89;Expense;Cash;;2022-07-09T20:50:27.317Z;false;;
Cash Mexico;Unknown;MXN;13300;13300;Income;Cash;;2022-07-09T20:48:27.738Z;false;;
BI Dolares;Unknown;USD;198.29;3961.07;Income;Cash;;2022-07-09T20:48:18.879Z;false;;
BBVA Crédito;Unknown;MXN;379;379;Expense;Cash;;2022-07-09T20:47:07.908Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-07-09T17:00:00.000Z;false;;
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2022-07-08T17:00:00.000Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2022-07-06T17:00:00.000Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;75;1498.21;Expense;Cash;Comida de semana;2022-07-05T17:06:03.925Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2022-07-05T17:00:00.000Z;false;;
BBVA Crédito;Housing;MXN;14000;14000;Expense;Cash;Mensualidad de casa;2022-07-04T22:29:18.950Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;10;199.76;Expense;Cash;Frutos prohibidos;2022-07-04T03:18:55.266Z;false;;
Promerica Platinum Dolares;Pets, animals;USD;10;199.76;Expense;Cash;Veterinario Kobe Man;2022-07-03T19:57:01.125Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2022-07-03T17:00:00.000Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;65;1298.45;Expense;Cash;Queens;2022-07-03T06:09:11.657Z;false;;
Promerica Platinum Dolares;Life & Entertainment;USD;296;5912.94;Expense;Cash;2 meses de Alianza francesa;2022-07-02T18:34:05.876Z;false;;
BI Dolares;Transfer, withdraw;USD;2440;48741.83;Expense;Cash;;2022-07-01T20:44:14.188Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;2440;48741.83;Income;Cash;;2022-07-01T20:44:14.188Z;true;;
BBVA Crédito;Unknown;MXN;10647.93;10647.93;Expense;Cash;;2022-07-01T20:42:53.175Z;false;;
Promerica Black Dolares;Unknown;USD;90.49;1807.64;Expense;Cash;;2022-07-01T20:40:18.505Z;false;;
Promerica Black Quetzales;Charges, Fees;GTQ;64;164.25;Expense;Cash;Seguro de tarjeta;2022-07-01T20:39:59.058Z;false;;
Promerica Platinum Dolares;Unknown;USD;2521.2;50363.89;Expense;Cash;;2022-07-01T20:39:43.388Z;false;;
Promerica Platinum Quetzales;Unknown;GTQ;1085;2784.56;Income;Cash;;2022-07-01T20:39:25.456Z;false;;
BI Dolares;Unknown;USD;1789.5;35747.34;Income;Cash;;2022-07-01T20:38:42.221Z;false;;
BBVA 0270;Unknown;MXN;1954;1954;Income;Cash;;2022-07-01T20:38:28.376Z;false;;
Cash Mexico;Unknown;MXN;10912.13;10912.13;Expense;Cash;;2022-07-01T20:37:27.197Z;false;;
BBVA Crédito;Income;MXN;8000;8000;Income;Cash;Pago de tarjeta;2022-06-27T08:48:46.189Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2022-06-23T17:00:00.000Z;false;;
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;;2022-06-22T17:00:00.000Z;false;;
BBVA 0270;Active sport, fitness;MXN;583.5;583.5;Expense;Cash;;2022-06-21T17:00:00.000Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2022-06-20T17:00:00.000Z;false;Disney;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-06-13T17:00:00.000Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-06-09T17:00:00.000Z;false;;
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2022-06-08T17:00:00.000Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2022-06-06T17:00:00.000Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2022-06-05T17:00:00.000Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2022-06-03T17:00:00.000Z;false;;
Cash Mexico;Transfer, withdraw;MXN;11626.13;11626.13;Income;Cash;;2022-06-02T01:30:41.307Z;true;;
BI Dolares;Transfer, withdraw;USD;582;11626.13;Expense;Cash;;2022-06-02T01:30:41.307Z;true;;
Promerica Platinum Dolares;Drug-store, chemist;USD;187;3735.54;Expense;Cash;Visita con doctora;2022-06-01T21:58:14.460Z;false;;
BI Dolares;Transfer, withdraw;USD;730;14582.6;Expense;Cash;;2022-06-01T20:30:51.823Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;730;14582.6;Income;Cash;;2022-06-01T20:30:51.823Z;true;;
Promerica Black Dolares;Transfer, withdraw;USD;100;1997.62;Income;Cash;;2022-06-01T20:29:37.524Z;true;;
BI Dolares;Transfer, withdraw;USD;100;1997.62;Expense;Cash;;2022-06-01T20:29:37.524Z;true;;
BI Dolares;Transfer, withdraw;USD;360;7191.42;Expense;Cash;;2022-06-01T20:25:03.116Z;true;;
BI Dolares;Income;USD;2475;49441;Income;Cash;;2022-06-01T20:21:02.230Z;false;;
Promerica Platinum Dolares;Pets, animals;USD;30;599.28;Expense;Cash;Baño de Jhon Jamie Kobe Jhonson man;2022-05-30T00:28:06.962Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;12;239.71;Expense;Cash;Desayuno;2022-05-26T23:41:42.120Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;15;299.64;Expense;Cash;Desayuno;2022-05-25T14:03:41.934Z;false;;
Promerica Platinum Dolares;Fallado en traquear;USD;40;799.05;Expense;Cash;Cagadales de aabanas;2022-05-24T09:59:19.196Z;false;;
Cash Mexico;Food & Drinks;MXN;14;14;Expense;Cash;Mango desideratado;2022-05-24T09:37:05.024Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2022-05-23T17:00:00.000Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;20;399.52;Expense;Cash;Pizza italianis;2022-05-22T22:34:01.741Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;28;559.33;Expense;Cash;Camisas para estampar;2022-05-22T21:19:39.130Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;150;2996.42;Expense;Cash;Pants para ceremonia;2022-05-22T20:30:47.347Z;false;;
