account;category;currency;amount;ref_currency_amount;type;payment_type;note;date;transfer;payee;labels
BBVA Crédito;Health and beauty;MXN;1296;1296;Expense;Cash;Belle a de Ibiscus;2025-05-28T11:00:26.704Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;1265;1265;Expense;Cash;BBQ con Ani;2025-05-28T10:07:29.325Z;false;;
BBVA Crédito;Bar, cafe;MXN;44;44;Expense;Cash;Second coffe for Juan;2025-05-28T07:37:39.428Z;false;;
BBVA Crédito;Bar, cafe;MXN;100;100;Expense;Cash;Coffe;2025-05-28T06:03:18.373Z;false;;
BBVA Crédito;Gifts, joy;MXN;308;308;Expense;Cash;Squid game souvenir for ani;2025-05-28T05:32:50.926Z;false;;
BBVA Crédito;Bar, cafe;MXN;70;70;Expense;Cash;Second beer for squeezed games;2025-05-28T05:22:06.620Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;210;210;Expense;Cash;Chicken on squirt games;2025-05-28T03:12:30.503Z;false;;
BBVA Crédito;Bar, cafe;MXN;70;70;Expense;Cash;Beer for Ani;2025-05-28T03:08:12.107Z;false;;
Promerica Platinum Dolares;Leisure time;USD;75;1498.21;Expense;Cash;Squid games for Ani;2025-05-28T02:05:12.524Z;false;;
BBVA Crédito;Groceries;MXN;173;173;Expense;Cash;7eleven night;2025-05-27T18:03:10.026Z;false;;
BBVA Crédito;Pets, animals;MXN;294;294;Expense;Cash;Clothes for Ani;2025-05-27T13:54:27.279Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;41;41;Expense;Cash;Calcetines para Ani;2025-05-27T13:37:50.780Z;false;;
BBVA Crédito;Shopping;MXN;335;335;Expense;Cash;Parches de ropa;2025-05-27T13:13:25.746Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;377;377;Expense;Cash;Parches para ropa;2025-05-27T13:12:51.336Z;false;;
BBVA Crédito;Bar, cafe;MXN;140;140;Expense;Cash;Galletas;2025-05-27T12:11:23.892Z;false;;
BBVA Crédito;Gifts, joy;MXN;140;140;Expense;Cash;Seúl card;2025-05-27T12:01:33.674Z;false;;
BBVA Crédito;Bar, cafe;MXN;159;159;Expense;Cash;Tea for Ani;2025-05-27T10:47:41.776Z;false;;
BBVA Crédito;Shopping;MXN;18;18;Expense;Cash;Marker;2025-05-27T09:40:36.616Z;false;;
BBVA Crédito;Groceries;MXN;140;140;Expense;Cash;Canadado;2025-05-27T09:40:14.430Z;false;;
BBVA Crédito;Public transport;MXN;168;168;Expense;Cash;Cable one way;2025-05-27T09:39:52.712Z;false;;
BBVA Crédito;Food & Drinks;MXN;153;153;Expense;Cash;7eleven cheese and tea;2025-05-27T08:24:18.452Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;477;477;Expense;Cash;Sushi y comida despise de bailer;2025-05-27T06:24:56.309Z;false;;
BBVA Crédito;Active sport, fitness;MXN;15;15;Expense;Cash;Juego en Marquita;2025-05-27T05:55:54.117Z;false;;
BBVA Crédito;Health and beauty;MXN;351;351;Expense;Cash;Cream peach for Ani;2025-05-27T04:25:46.546Z;false;;
BBVA Crédito;Charity, gifts;MXN;632;632;Expense;Cash;Buda para Ani;2025-05-27T04:25:29.012Z;false;;
BBVA Crédito;Food & Drinks;MXN;176;176;Expense;Cash;Bubble tea;2025-05-27T01:53:32.376Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;162;162;Expense;Cash;Hambrugrusa para Ani;2025-05-27T00:42:36.877Z;false;;
BBVA Crédito;Food & Drinks;MXN;60;60;Expense;Cash;7eleven por qué ani prefirio en vez de Starbucks;2025-05-26T07:30:36.103Z;false;;
BBVA Crédito;Culture, sport events;MXN;85;85;Expense;Cash;Palace Korea;2025-05-26T06:32:40.504Z;false;;
BBVA Crédito;Food & Drinks;MXN;14;14;Expense;Cash;Sprite for Ani;2025-05-26T06:32:01.288Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;263;263;Expense;Cash;Sandwiches con Ibiscus;2025-05-26T03:56:14.393Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;631;631;Expense;Cash;Comida coreana 1am 2 platos;2025-05-25T18:04:17.386Z;false;;
BBVA Crédito;Gifts, joy;MXN;169;169;Expense;Cash;Juego de maquinitas;2025-05-25T17:00:31.402Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;422;422;Expense;Cash;Clothes for Ani for sleep;2025-05-25T14:31:47.148Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;408;408;Expense;Cash;Crean for Hair;2025-05-25T14:11:00.112Z;false;;
BBVA Crédito;Gifts, joy;MXN;1352;1352;Expense;Cash;Souvernis (camisa para Alan);2025-05-25T13:44:18.547Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;2697;2697;Expense;Cash;Sudadero;2025-05-25T13:26:05.017Z;false;;
BBVA Crédito;Groceries;MXN;112;112;Expense;Cash;6eleven cheese;2025-05-25T11:55:26.476Z;false;;
BBVA Crédito;Bar, cafe;MXN;170;170;Expense;Cash;Coffe;2025-05-25T11:11:10.077Z;false;;
BBVA Crédito;Food & Drinks;MXN;213;213;Expense;Cash;Pizza;2025-05-25T11:06:17.472Z;false;;
BBVA Crédito;Groceries;MXN;140;140;Expense;Cash;Chocolate y comida antes del bus;2025-05-24T19:58:01.899Z;false;;
BBVA Crédito;Groceries;MXN;119;119;Expense;Cash;7eleven Ramen;2025-05-24T16:51:33.149Z;false;;
BBVA Crédito;Taxi;MXN;295;295;Expense;Cash;Taxi para Korea en la madrugada;2025-05-24T15:57:42.489Z;false;;
BBVA Crédito;Financial expenses;MXN;2169;2169;Expense;Cash;Cash for Korea;2025-05-24T14:05:29.612Z;false;;
BBVA Crédito;Groceries;MXN;160;160;Expense;Cash;7eleven internet y agua for Ani;2025-05-24T14:01:49.059Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;532;532;Expense;Cash;BBQ coreano;2025-05-24T13:16:22.600Z;false;;
BBVA Crédito;Taxi;MXN;154;154;Expense;Cash;Korea to Arbnb last mille car;2025-05-24T03:41:57.823Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2025-05-24T03:00:00.000Z;false;;
Promerica Platinum Dolares;Groceries;USD;42;839;Expense;Cash;Water and cookie in korea airport;2025-05-24T02:00:43.385Z;false;;
Promerica Platinum Dolares;Transportation;USD;24;479.43;Expense;Cash;Bus a Airbnb;2025-05-24T01:49:56.567Z;false;;
BBVA Crédito;Transportation;MXN;500;500;Expense;Cash;Extra luggage;2025-05-24T01:18:20.324Z;false;;
BBVA Crédito;Bar, cafe;MXN;270;270;Expense;Cash;Tea for Ani;2025-05-23T18:39:44.382Z;false;;
Promerica Platinum Dolares;Housing;USD;450;8989.27;Expense;Cash;Airbnb para Korea para Ani;2025-05-23T07:47:46.984Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;536;536;Expense;Cash;Desayuno comida italiana;2025-05-23T07:30:08.313Z;false;;
BBVA Crédito;Health and beauty;MXN;372;372;Expense;Cash;Masaje para Ani de pies;2025-05-22T15:46:01.876Z;false;;
BBVA Crédito;Electronics, accessories;MXN;120;120;Expense;Cash;Protector for Ani;2025-05-22T14:52:04.929Z;false;;
Promerica Platinum Dolares;Long distance;USD;145;2896.54;Expense;Cash;Flight to return to Ho Chi Ming;2025-05-22T13:40:18.635Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;1496;1496;Expense;Cash;Dinner for Ani;2025-05-22T12:56:00.449Z;false;;
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;;2025-05-22T05:00:00.000Z;false;;
BBVA Crédito;Groceries;MXN;168;168;Expense;Cash;Chocolate and sofá for Ani;2025-05-21T22:12:43.927Z;false;;
Promerica Platinum Dolares;Long distance;USD;117;2337.21;Expense;Cash;Plane for Hanói;2025-05-21T21:44:42.730Z;false;;
Promerica Platinum Dolares;Housing;USD;21;419.5;Expense;Cash;Airbnb for Hanói;2025-05-21T21:43:59.227Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;360;360;Expense;Cash;Delivery de comida con Ani después del mercado;2025-05-21T14:46:12.753Z;false;;
BBVA Crédito;Gifts, joy;MXN;1000;1000;Expense;Cash;Smoke pipe for Ani;2025-05-21T11:35:45.111Z;false;;
BBVA Crédito;Gifts, joy;MXN;75;75;Expense;Cash;Gifts for Ani (magnets);2025-05-21T11:17:14.055Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;633;633;Expense;Cash;Turkish food for Ani;2025-05-21T10:43:29.682Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2025-05-21T05:00:00.000Z;false;Disney;
BBVA 0270;Active sport, fitness;MXN;583.5;583.5;Expense;Cash;;2025-05-21T05:00:00.000Z;false;;
BBVA Crédito;Groceries;MXN;123;123;Expense;Cash;7eleven red for Ani;2025-05-20T12:26:45.241Z;false;;
BBVA Crédito;Shopping;MXN;600;600;Expense;Cash;Luggage;2025-05-20T12:07:45.334Z;false;;
BBVA Crédito;Gifts, joy;MXN;2200;2200;Expense;Cash;Tetera;2025-05-20T11:45:29.533Z;false;;
BBVA Crédito;Gifts, joy;MXN;1550;1550;Expense;Cash;;2025-05-20T11:22:16.077Z;false;;
BBVA Crédito;Gifts, joy;MXN;400;400;Expense;Cash;Vietnam gifts for Ani;2025-05-20T10:07:22.654Z;false;;
BBVA Crédito;Culture, sport events;MXN;60;60;Expense;Cash;Museo for Ani;2025-05-20T09:32:39.796Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;512;512;Expense;Cash;Vietnam lunch for Ani;2025-05-20T08:29:03.187Z;false;;
BBVA Crédito;Groceries;MXN;244;244;Expense;Cash;7eleven for Ani;2025-05-19T17:25:18.485Z;false;;
BBVA Crédito;Groceries;MXN;456;456;Expense;Cash;7eleven 1);2025-05-19T17:15:56.475Z;false;;
BBVA Crédito;Health and beauty;MXN;1016;1016;Expense;Cash;Beauty for my love;2025-05-18T15:51:08.301Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;5300;5300;Expense;Cash;Mochila;2025-05-18T14:12:37.167Z;false;;
BBVA Crédito;Electronics, accessories;MXN;1216;1216;Expense;Cash;DJI memory card for Ani;2025-05-18T13:59:29.561Z;false;;
BBVA Crédito;Groceries;MXN;247;247;Expense;Cash;7eleven for my love;2025-05-18T10:07:45.957Z;false;;
Promerica Platinum Dolares;Long distance;USD;280;5593.32;Expense;Cash;SFO ticket for JP;2025-05-17T04:58:39.135Z;false;;
Promerica Platinum Dolares;Long distance;USD;600;11985.7;Expense;Cash;Return ticket to México;2025-05-17T04:58:12.737Z;false;;
Promerica Platinum Dolares;Transportation;USD;39;779.07;Expense;Cash;Return boat;2025-05-17T04:58:01.261Z;false;;
Promerica Platinum Dolares;Transportation;USD;39;779.07;Expense;Cash;Return Boat;2025-05-17T04:57:47.352Z;false;;
BBVA Crédito;Health care, doctor;MXN;699;699;Expense;Cash;Salud mental de JP;2025-05-16T20:09:51.378Z;false;;
BBVA 0270;Transfer, withdraw;MXN;66621;66621;Expense;Cash;Pago de saldo de tarjeta;2025-05-16T15:25:17.616Z;true;;
BBVA Crédito;Transfer, withdraw;MXN;66621;66621;Income;Cash;Pago de saldo de tarjeta;2025-05-16T15:25:17.616Z;true;;
BBVA Crédito;Restaurant, fast-food;MXN;271;271;Expense;Cash;7eleven Ani fue sola;2025-05-16T15:17:00.000Z;false;;
BBVA 0270;Wage, invoices;MXN;137508;137508;Income;Cash;Thomson + IBM;2025-05-15T14:40:58.180Z;false;;
BBVA Crédito;Food & Drinks;MXN;203;203;Expense;Cash;7eleven;2025-05-15T12:55:44.421Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;638;638;Expense;Cash;Cena Koreans;2025-05-15T12:55:15.515Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;484;484;Expense;Cash;Desayuno con Ani;2025-05-15T08:10:02.922Z;false;;
BBVA Crédito;Loans, interests;MXN;2448;2448;Expense;Cash;Pago de Préstamo BI;2025-05-14T15:19:00.000Z;false;;
BBVA Crédito;Loans, interests;MXN;698;698;Expense;Cash;Intereses BBVA;2025-05-14T15:19:00.000Z;false;;
BBVA Crédito;Software, apps, games;MXN;250;250;Expense;Cash;Disney plus;2025-05-14T14:44:00.000Z;false;;
BBVA Crédito;Insurances;MXN;1200;1200;Expense;Cash;Sofia salad;2025-05-14T14:44:00.000Z;false;;
BBVA Crédito;Groceries;MXN;300;300;Expense;Cash;7eleven;2025-05-14T12:54:38.254Z;false;;
BBVA Crédito;Wellness, beauty;MXN;807;807;Expense;Cash;Massage for Ani;2025-05-14T11:26:14.123Z;false;;
BBVA Crédito;Health care, doctor;MXN;896;896;Expense;Cash;Psicólogo de Ani;2025-05-13T15:22:00.000Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;2097;2097;Expense;Cash;Ropa para Ani;2025-05-13T15:20:00.000Z;false;;
BBVA Crédito;Electronics, accessories;MXN;665;665;Expense;Cash;Paper camera for Ani;2025-05-13T11:35:02.065Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2025-05-13T05:00:00.000Z;false;;
BBVA Crédito;Groceries;MXN;227;227;Expense;Cash;7eleveb;2025-05-12T15:25:01.293Z;false;;
BBVA Crédito;Software, apps, games;MXN;99;99;Expense;Cash;Amazon Prime;2025-05-12T15:23:00.000Z;false;;
BBVA Crédito;Groceries;MXN;345;345;Expense;Cash;7eleven;2025-05-11T16:44:29.281Z;false;;
BBVA Crédito;Groceries;MXN;250;250;Expense;Cash;7eleven for Ani (cokes and p test);2025-05-09T17:48:02.294Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;1285;1285;Expense;Cash;Jeans for JP;2025-05-09T14:56:12.046Z;false;;
BBVA Crédito;Bar, cafe;MXN;88;88;Expense;Cash;Bubble tea for Ani;2025-05-09T13:55:57.790Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;231;231;Expense;Cash;Socks for Juan;2025-05-09T13:38:31.200Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2025-05-09T05:00:00.000Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;633;633;Expense;Cash;Cena Thai con familia de Ani;2025-05-08T13:54:31.456Z;false;;
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2025-05-08T05:00:00.000Z;false;;
BBVA Crédito;Bar, cafe;MXN;47;47;Expense;Cash;Starbucks for Ani;2025-05-07T15:50:32.979Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;81;1618.07;Expense;Cash;Hotpot for Ani;2025-05-07T14:35:47.290Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2025-05-07T05:00:00.000Z;false;;
BBVA Crédito;Charity, gifts;MXN;2530;2530;Expense;Cash;Tigres for Ani;2025-05-06T10:07:54.205Z;false;;
BBVA Crédito;Taxi;MXN;211;211;Expense;Cash;Taxi to big Buda for Ani;2025-05-06T08:31:45.547Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;1157;1157;Expense;Cash;Comida turca para familia de Ani;2025-05-06T08:30:02.339Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;655;655;Expense;Cash;7eleven comida;2025-05-05T17:39:44.268Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2025-05-05T05:00:00.000Z;false;;
BBVA Crédito;Taxi;MXN;620;620;Expense;Cash;Carro for Ani;2025-05-04T15:00:20.160Z;false;;
BBVA Crédito;Groceries;MXN;58;58;Expense;Cash;Sandwich de Ani;2025-05-04T08:40:21.322Z;false;;
BBVA Crédito;Bar, cafe;MXN;136;136;Expense;Cash;Bubble tea de Ani;2025-05-04T08:32:09.933Z;false;;
BBVA Crédito;Transportation;MXN;1000;1000;Expense;Cash;Aeropuerto a Bangkok para Ani;2025-05-04T05:15:28.508Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;248;248;Expense;Cash;McDonald’s para Ani;2025-05-03T23:32:27.074Z;false;;
BBVA Crédito;Groceries;MXN;181;181;Expense;Cash;Tops (7eleven) for Ani;2025-05-03T14:57:36.005Z;false;;
BBVA Crédito;Housing;MXN;7542;7542;Expense;Cash;Airbnb para Ani;2025-05-03T10:55:49.136Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2025-05-03T05:00:00.000Z;false;;
BBVA Crédito;Software, apps, games;MXN;236;236;Expense;Cash;Notion;2025-05-02T16:08:18.421Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;85;85;Expense;Cash;Tops for Ani;2025-05-02T15:12:31.524Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;595;595;Expense;Cash;Comida rusa para Ani;2025-05-02T12:23:22.267Z;false;;
BBVA Crédito;Culture, sport events;MXN;816;816;Expense;Cash;Elefantes para Ani;2025-05-02T08:46:04.196Z;false;;
BBVA 0270;Rent;MXN;15332;15332;Expense;Cash;Renta de casa de Dr Vertiz;2025-05-01T21:22:09.412Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;146;146;Expense;Cash;7eleven for Ani;2025-05-01T18:26:04.020Z;false;;
BBVA Crédito;Culture, sport events;MXN;902;902;Expense;Cash;Entrada a Buda con Ani;2025-05-01T11:59:12.693Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;590;590;Expense;Cash;Comida india;2025-05-01T10:25:38.324Z;false;;
BBVA Crédito;Culture, sport events;MXN;1000;1000;Expense;Cash;River market;2025-05-01T09:44:41.854Z;false;;
BBVA Crédito;Culture, sport events;MXN;1897;1897;Expense;Cash;Photo with Tigers;2025-05-01T08:46:54.919Z;false;;
BBVA Crédito;Internet;MXN;799;799;Expense;Cash;Internet TotalPlay;2025-04-29T20:00:32.598Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;139;139;Expense;Cash;7eleven;2025-04-29T19:30:43.089Z;false;;
Promerica Platinum Dolares;Long distance;USD;100;1997.62;Expense;Cash;Vuelos a puhet;2025-04-29T18:40:50.823Z;false;;
BBVA Crédito;Health care, doctor;MXN;918;918;Expense;Cash;Terapiffy;2025-04-29T16:09:00.000Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;241;241;Expense;Cash;7eleven;2025-04-29T13:17:35.427Z;false;;
BBVA Crédito;Groceries;MXN;240;240;Expense;Cash;7eleven (shampoo and more stuff 1am);2025-04-28T18:22:51.337Z;false;;
BBVA 0270;Transfer, withdraw;MXN;84972.5;84972.5;Income;Cash;;2025-04-28T14:15:06.793Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;475.27;9494.07;Expense;Cash;;2025-04-28T14:12:35.921Z;true;;
BI Dolares;Transfer, withdraw;USD;4.73;94.49;Expense;Cash;;2025-04-28T14:11:39.398Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;202;518.42;Expense;Cash;;2025-04-28T14:11:26.029Z;true;;
BBVA Crédito;Groceries;MXN;116;116;Expense;Cash;7eleven después de la fiesta el domingo de madrugada (lunes);2025-04-27T20:56:00.188Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;397;397;Expense;Cash;Cena libanesa;2025-04-27T15:45:52.573Z;false;;
BBVA Crédito;Groceries;MXN;149;149;Expense;Cash;7eleven after facing;2025-04-26T19:37:29.187Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;407;407;Expense;Cash;Restaurante turco para Ani;2025-04-26T15:01:11.671Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;59;59;Expense;Cash;Cinamon;2025-04-26T13:29:16.012Z;false;;
BBVA Crédito;Food & Drinks;MXN;169;169;Expense;Cash;Bubble tea for us;2025-04-26T13:25:04.874Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;314;314;Expense;Cash;7eleven;2025-04-24T18:39:40.953Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;314;314;Expense;Cash;Comida en 7eleven;2025-04-24T08:13:13.025Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2025-04-24T05:00:00.000Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;304;304;Expense;Cash;Pizza;2025-04-23T19:55:53.029Z;false;;
BBVA Crédito;Groceries;MXN;152;152;Expense;Cash;Comida en el Camino;2025-04-23T12:10:42.608Z;false;;
BBVA Crédito;Transfer, withdraw;MXN;40572;40572;Income;Cash;;2025-04-23T10:53:16.294Z;true;;
BBVA 0270;Transfer, withdraw;MXN;40572;40572;Expense;Cash;;2025-04-23T10:53:16.294Z;true;;
BBVA Crédito;Housing;MXN;721;721;Expense;Cash;Noche extra en hotel;2025-04-23T10:48:48.741Z;false;;
BBVA Crédito;Public transport;MXN;73;73;Expense;Cash;Uber One membership;2025-04-23T10:43:24.049Z;false;;
BBVA Crédito;Health care, doctor;MXN;928;928;Expense;Cash;Therapist de salud mental (falte);2025-04-23T10:42:45.300Z;false;;
BBVA Crédito;Housing;MXN;293;293;Expense;Cash;Horas extra en de Botan;2025-04-23T10:42:23.733Z;false;;
BBVA 0270;Transfer, withdraw;MXN;1454;1454;Expense;Cash;Pago de tarjeta Invex;2025-04-23T10:41:19.469Z;true;;
BBVA Crédito;Health care, doctor;MXN;1600;1600;Expense;Cash;Hospital de Ani;2025-04-23T04:27:37.281Z;false;;
BBVA Crédito;Rent;MXN;7000;7000;Expense;Cash;Airbnb en Pataya;2025-04-23T01:49:34.372Z;false;;
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;;2025-04-22T05:00:00.000Z;false;;
BBVA Crédito;Groceries;MXN;300;300;Expense;Cash;7eleven with Ani;2025-04-21T14:28:54.108Z;false;;
BBVA Crédito;Software, apps, games;MXN;401;401;Expense;Cash;ChatGPT;2025-04-21T10:54:00.000Z;false;;
BBVA Crédito;Pink tax;MXN;633;633;Expense;Cash;Nails;2025-04-21T10:47:00.000Z;false;;
BBVA Crédito;Housing;MXN;770;770;Expense;Cash;Niche extra en de Botan;2025-04-21T10:43:00.000Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;556;556;Expense;Cash;Kimchi y carne x2;2025-04-21T09:50:06.082Z;false;;
BBVA 0270;Active sport, fitness;MXN;583.5;583.5;Expense;Cash;;2025-04-21T05:00:00.000Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2025-04-21T05:00:00.000Z;false;Disney;
BBVA Crédito;Health and beauty;MXN;699;699;Expense;Cash;Cita con psicólogo;2025-04-20T19:58:45.608Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;160;160;Expense;Cash;2 chelas y chocolate con cerezas;2025-04-20T12:35:50.736Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;337;337;Expense;Cash;Boxers;2025-04-20T12:20:39.730Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;495;495;Expense;Cash;Hotpot;2025-04-20T12:20:19.300Z;false;;
BBVA Crédito;Food & Drinks;MXN;130;130;Expense;Cash;7elen;2025-04-19T12:56:59.489Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;899;899;Expense;Cash;Ani manga larga;2025-04-19T08:33:04.637Z;false;;
BBVA Crédito;Groceries;MXN;200;200;Expense;Cash;7eleven;2025-04-15T09:22:12.592Z;false;;
BBVA Crédito;Insurances;MXN;1198;1198;Expense;Cash;Sofía Salud;2025-04-15T00:38:04.134Z;false;;
BBVA Crédito;Loans, interests;MXN;789;789;Expense;Cash;;2025-04-14T10:59:00.000Z;false;;
BBVA Crédito;Loans, interests;MXN;2356;2356;Expense;Cash;;2025-04-14T10:59:00.000Z;false;;
BBVA Crédito;Groceries;MXN;167;167;Expense;Cash;7elev segunda vez del día después de corte de cabello;2025-04-14T05:46:50.764Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;15;299.64;Expense;Cash;Restaurant order day after discussion;2025-04-14T00:47:55.099Z;false;;
BBVA Crédito;Groceries;MXN;224;224;Expense;Cash;7eleven;2025-04-14T00:47:37.264Z;false;;
Promerica Platinum Dolares;Taxi;USD;5;99.88;Expense;Cash;;2025-04-14T00:47:21.214Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;1000;1000;Expense;Cash;Restaurant en Thailand close the river;2025-04-13T08:21:24.064Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2025-04-13T05:00:00.000Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;400;400;Expense;Cash;Comida Thai;2025-04-12T10:07:02.146Z;false;;
Promerica Platinum Dolares;Culture, sport events;USD;30;599.28;Expense;Cash;Entrada a Tailandia a algo que parece Palacio;2025-04-12T06:50:40.415Z;false;;
Promerica Platinum Dolares;Gifts, joy;USD;30;599.28;Expense;Cash;Souvenir de Tailandia;2025-04-12T05:45:20.153Z;false;;
Promerica Platinum Dolares;Transportation;USD;4;79.9;Expense;Cash;Uber;2025-04-12T03:16:49.130Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;115;115;Expense;Cash;Desayuno sábado;2025-04-11T23:44:40.701Z;false;;
BBVA Crédito;Groceries;MXN;300;300;Expense;Cash;7eleven;2025-04-11T02:38:17.718Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;210;210;Expense;Cash;Desayuno de pollo;2025-04-11T01:52:24.544Z;false;;
BBVA Crédito;Groceries;MXN;236;236;Expense;Cash;7eleven;2025-04-10T07:45:01.993Z;false;;
BBVA Crédito;Financial expenses;MXN;1355;1355;Expense;Cash;Retiro de efectivo;2025-04-10T04:19:52.992Z;false;;
BBVA Crédito;Internet;MXN;200;200;Expense;Cash;Internet Tailandia;2025-04-10T03:00:19.563Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;25;499.4;Expense;Cash;Comida que Ani pidió en la mañana.;2025-04-09T21:45:08.772Z;false;;
BBVA Crédito;Groceries;MXN;200;200;Expense;Cash;7eleven después de masaje;2025-04-09T06:59:17.889Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2025-04-09T05:00:00.000Z;false;;
BBVA Crédito;Groceries;MXN;420;420;Expense;Cash;7eleven con Ani;2025-04-08T17:43:11.770Z;false;;
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2025-04-08T05:00:00.000Z;false;;
BBVA Crédito;Food & Drinks;MXN;113;113;Expense;Cash;;2025-04-08T04:48:20.101Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;532;532;Expense;Cash;Victoria secret;2025-04-08T04:26:36.327Z;false;;
BBVA 0270;Loans, interests;MXN;600;600;Expense;Cash;Pago de tarjeta de crédito;2025-04-08T02:56:32.328Z;false;;
BBVA Crédito;Telephony, mobile phone;MXN;1800;1800;Expense;Cash;Factura de celular Telcel;2025-04-08T02:33:09.624Z;false;;
BBVA Crédito;Internet;MXN;800;800;Expense;Cash;Dr Vertiz Internet;2025-04-08T02:28:07.473Z;false;;
BBVA Crédito;Maintenance, repairs;MXN;800;800;Expense;Cash;Bodega;2025-04-08T02:17:27.968Z;false;;
BBVA 0270;Advisory;MXN;1700;1700;Expense;Cash;Operación cost of Thomson Reuters;2025-04-08T02:14:05.518Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2025-04-07T05:00:00.000Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;300;300;Expense;Cash;McDonald’s;2025-04-07T02:15:00.000Z;false;;
BBVA Crédito;Groceries;MXN;290;290;Expense;Cash;;2025-04-07T00:32:23.688Z;false;;
BBVA Crédito;Groceries;MXN;260;260;Expense;Cash;7eleven;2025-04-06T16:54:24.543Z;false;;
